state_abbr,state_name,year,hs6,shipment_records,total_quantity_kg,total_value_usd
PA,Pennsylvania,2023,392099,1,0.0,0.0
PA,Pennsylvania,2023,650500,1,0.0,0.0
PA,Pennsylvania,2023,853952,1,0.0,0.0
PA,Pennsylvania,2023,902790,4,0.0,0.0
SC,South Carolina,2023,151620,2,200000.0,40142.62890625
SC,South Carolina,2023,152000,4,400000.0,160570.515625
SC,South Carolina,2023,271019,2,200000.0,46636.96875
SC,South Carolina,2023,282739,1,6.0,1226.64
SC,South Carolina,2023,290545,4,400000.0,86167.302734375
SC,South Carolina,2023,292211,4,400000.0,157639.9921875
SC,South Carolina,2023,340239,2,200000.0,191582.328125
SC,South Carolina,2023,340319,6,600000.0,369274.90625
SC,South Carolina,2023,381129,6,600000.0,193760.4140625
SC,South Carolina,2023,382313,2,77339.0,383980.993
SC,South Carolina,2023,382499,6,600000.0,215756.671875
SC,South Carolina,2023,390950,2,200000.0,66487.4453125
TN,Tennessee,2023,291550,1,79560.0,91694.041
TX,Texas,2023,151211,1,100000.0,0.0
TX,Texas,2023,151790,4,400000.0,130544.017578125
TX,Texas,2023,152000,3,300000.0,96330.205078125
TX,Texas,2023,190120,4,400000.0,183860.765625
TX,Texas,2023,220190,4,13000.0,10775.47412109375
TX,Texas,2023,220210,3,300000.0,6256.036865234375
TX,Texas,2023,220300,3,200100.0,3083.1654663085938
TX,Texas,2023,220422,1,100000.0,4388.376953125
TX,Texas,2023,220830,32,3200000.0,119629.41967773438
TX,Texas,2023,220870,4,400000.0,8256.257080078125
TX,Texas,2023,220890,7,403000.0,20548.790283203125
TX,Texas,2023,250100,2,11000.0,12769.206787109375
TX,Texas,2023,270730,4,3197473.0,3781214.87
TX,Texas,2023,270750,42,3522554.0,4165471.8758046874
TX,Texas,2023,271012,6,600000.0,15064.52001953125
TX,Texas,2023,271019,13,1300000.0,202922.326171875
TX,Texas,2023,271290,5,500000.0,85957.01171875
TX,Texas,2023,280610,25,16974.0,122354.0822431836
TX,Texas,2023,280700,12,5610.0,8522.39297634375
TX,Texas,2023,280920,6,2400.0,8658.903233652343
TX,Texas,2023,281420,8,4220.0,14708.307434453125
TX,Texas,2023,281511,3,5700.0,56374.994
TX,Texas,2023,281520,1,100.0,754.969482421875
TX,Texas,2023,282760,1,10.0,266.195
TX,Texas,2023,283210,4,171500.0,149204.899
TX,Texas,2023,283319,1,10.0,263.9144
TX,Texas,2023,283321,3,120.0,389.03439
TX,Texas,2023,283327,3,1200.0,6392.0947265625
TX,Texas,2023,283340,2,20000.0,23374.23828125
TX,Texas,2023,283524,4,40.0,372.01094
TX,Texas,2023,290110,15,1103100.0,146264.52764892578
TX,Texas,2023,290122,1,100000.0,13795.029296875
TX,Texas,2023,290129,4,400000.0,41385.087890625
TX,Texas,2023,290244,29,2509504.0,3222128.7724824217
TX,Texas,2023,290250,3,240104.0,299666.11100000003
TX,Texas,2023,290312,7,6100.0,17316.56982421875
TX,Texas,2023,290410,6,200004.0,29821.540599875
TX,Texas,2023,290511,1,100.0,716.47705078125
TX,Texas,2023,290512,26,106100.0,296302.8439941406
TX,Texas,2023,290513,1,19120.0,22783.379
TX,Texas,2023,290532,4,400000.0,55180.1171875
TX,Texas,2023,290539,4,11200.0,13403.829440039062
TX,Texas,2023,290545,13,1200100.0,150941.59765625
TX,Texas,2023,290711,3,251335.0,359656.846
TX,Texas,2023,290713,10,1000000.0,111683.9296875
TX,Texas,2023,290719,3,300000.0,43519.05078125
TX,Texas,2023,291030,1,100000.0,0.0
TX,Texas,2023,291411,46,84520.0,182796.28605095702
TX,Texas,2023,291479,1,100.0,757.9523315429688
TX,Texas,2023,291521,4,1300.0,6240.0006459179685
TX,Texas,2023,291529,5,131.0,761.767215
TX,Texas,2023,291533,2,200000.0,30001.482421875
TX,Texas,2023,291560,9,900000.0,140929.673828125
TX,Texas,2023,291714,1,25000.0,25052.065
TX,Texas,2023,291735,1,22000.0,32771.195
TX,Texas,2023,291814,1,100.0,1599.5498046875
TX,Texas,2023,292119,5,500000.0,94629.84375
TX,Texas,2023,292121,3,30.0,692.426807265625
TX,Texas,2023,292129,5,500000.0,51251.1123046875
TX,Texas,2023,292159,10,1000000.0,164480.09375
TX,Texas,2023,292215,11,1100000.0,164245.18359375
TX,Texas,2023,292217,3,300000.0,54303.96875
TX,Texas,2023,292219,21,731100.0,252699.919921875
TX,Texas,2023,292249,1,20000.0,32438.481
TX,Texas,2023,292320,8,134000.0,144027.06298828125
TX,Texas,2023,292690,6,3210.0,40347.560884375
TX,Texas,2023,292910,2,2000.0,25437.7138671875
TX,Texas,2023,293211,1,10.0,147.54965
TX,Texas,2023,293220,5,500000.0,81934.796875
TX,Texas,2023,293299,2,20.0,295.25551
TX,Texas,2023,293359,3,30.0,287.36094
TX,Texas,2023,293369,1,1.0,154.82101
TX,Texas,2023,293379,8,24200.0,94214.36490683594
TX,Texas,2023,293399,25,106000.0,612951.771484375
TX,Texas,2023,293627,4,31.0,1798.8443254296876
TX,Texas,2023,310210,1,10.0,140.0278
TX,Texas,2023,310221,2,200000.0,38711.484375
TX,Texas,2023,310420,1,10.0,377.58426
TX,Texas,2023,320890,9,900000.0,153147.60546875
TX,Texas,2023,320910,3,300000.0,42894.92578125
TX,Texas,2023,321490,17,1700000.0,326291.853515625
TX,Texas,2023,340120,1,100000.0,68371.3203125
TX,Texas,2023,340231,3,300000.0,222137.8203125
TX,Texas,2023,340239,9,900000.0,374792.7578125
TX,Texas,2023,340242,17,1700000.0,1023957.33984375
TX,Texas,2023,340290,15,1200210.0,908479.198715586
TX,Texas,2023,340319,12,1200000.0,666846.3203125
TX,Texas,2023,340420,2,200000.0,72615.0625
TX,Texas,2023,340490,11,1100000.0,605521.40625
TX,Texas,2023,381121,9,900000.0,372947.26953125
TX,Texas,2023,381129,40,4000000.0,1890331.80078125
TX,Texas,2023,381190,2,200000.0,54015.1796875
TX,Texas,2023,382219,1,100.0,1172.6575
TX,Texas,2023,382499,12,1000020.0,268302.144651875
TX,Texas,2023,390521,3,300000.0,125532.05078125
TX,Texas,2023,390729,5,500000.0,205329.94140625
TX,Texas,2023,390730,5,500000.0,165295.65625
TX,Texas,2023,390750,1,100000.0,0.0
TX,Texas,2023,390799,1,0.0,0.0
TX,Texas,2023,390931,2,200000.0,35503.48828125
TX,Texas,2023,391190,1,100000.0,19013.798828125
TX,Texas,2023,392330,2,2597.0,18245.801
TX,Texas,2023,392390,1,160.0,199.995
TX,Texas,2023,392510,8,800000.0,1125265.453125
TX,Texas,2023,400211,1,100000.0,129777.109375
TX,Texas,2023,400251,5,500000.0,507198.5625
TX,Texas,2023,401180,7,700000.0,1047248.703125
TX,Texas,2023,440149,1,100000.0,0.0
TX,Texas,2023,480620,3,300000.0,84147.76171875
TX,Texas,2023,610210,4,400000.0,9280.294921875
TX,Texas,2023,721650,1,100000.0,231498.96875
TX,Texas,2023,722720,1,100000.0,264582.4375
TX,Texas,2023,731100,9,11852.0,36184.9
TX,Texas,2023,732690,8,2095.0,2135.563
TX,Texas,2023,842382,1,100000.0,0.0
TX,Texas,2023,846520,8,800000.0,20907908.75
TX,Texas,2023,846729,1,100000.0,1155971.875
TX,Texas,2023,871690,2,200000.0,27303958.0
TX,Texas,2023,940161,1,354.0,15475.008
WA,Washington,2023,392330,1,0.0,3.015
WA,Washington,2023,392350,7,2186.0,31212.308
WA,Washington,2023,701090,12,38714.0,169148.594
WI,Wisconsin,2023,281111,1,963.0,9534.002
WI,Wisconsin,2023,282619,1,50.0,3384.575
WY,Wyoming,2023,842121,1,747.0,29397.16
CA,California,2024,310210,5,97976.0,117060.042
CA,California,2024,350300,1,3.0,713.337
CA,California,2024,392010,3,300000.0,60021.5025625
CA,California,2024,701710,1,0.0,460.00000000000006
CA,California,2024,790500,1,4.0,1544.925
CT,Connecticut,2024,250700,2,0.0,87.0
CT,Connecticut,2024,280700,1,0.0,15.62
CT,Connecticut,2024,281000,1,0.0,2.48
CT,Connecticut,2024,282110,2,0.0,6.88
CT,Connecticut,2024,292219,3,0.0,4.96
CT,Connecticut,2024,293399,3,0.0,3.24
CT,Connecticut,2024,320417,3,0.0,16.25
CT,Connecticut,2024,320500,1,0.0,6.000000000000001
CT,Connecticut,2024,320611,1,0.0,3.75
CT,Connecticut,2024,320649,3,0.0,35.12
CT,Connecticut,2024,320910,3,0.0,28.75
CT,Connecticut,2024,321519,1,0.0,10.0
CT,Connecticut,2024,330499,2,0.0,4.75
CT,Connecticut,2024,340239,1,0.0,3.48
CT,Connecticut,2024,340242,2,0.0,19.099999999999998
CT,Connecticut,2024,350790,1,0.0,5.18
CT,Connecticut,2024,380893,1,0.0,97.98999999999998
CT,Connecticut,2024,382370,1,0.0,3.48
CT,Connecticut,2024,382499,2,0.0,2.24
CT,Connecticut,2024,390210,2,0.0,15.129999999999999
CT,Connecticut,2024,391000,1,0.0,3.48
CT,Connecticut,2024,391190,5,0.0,41.230000000000004
CT,Connecticut,2024,391290,4,0.0,190.0
CT,Connecticut,2024,851840,3,0.0,4.72
FL,Florida,2024,291560,3,0.0,160879.945
FL,Florida,2024,291611,1,0.0,60050.007
FL,Florida,2024,292910,1,0.0,84400.028
FL,Florida,2024,854442,1,0.0,1270.0
GA,Georgia,2024,292419,2,5.0,38.946
GA,Georgia,2024,321410,1,18.0,150.176
GA,Georgia,2024,321490,4,999.0,57408.289
GA,Georgia,2024,330749,1,0.0,8.967999999999998
GA,Georgia,2024,340239,2,5.0,41.969
GA,Georgia,2024,340242,3,23.0,242.25799999999998
GA,Georgia,2024,340249,2,1.0,20.958999999999996
GA,Georgia,2024,340290,1,3.0,29.978
GA,Georgia,2024,340590,2,1.0,14.963999999999999
GA,Georgia,2024,380991,1,18.0,861.213
GA,Georgia,2024,380992,3,3674.0,32445.164
GA,Georgia,2024,382499,2,19.0,387.176
GA,Georgia,2024,390690,3,25.0,354.489
GA,Georgia,2024,391000,3,201.0,2318.948
ID,Idaho,2024,210610,1,0.0,10.0
IL,Illinois,2024,110812,1,0.0,189.0
IL,Illinois,2024,290539,1,100000.0,18935.509765625
IL,Illinois,2024,292320,1,0.0,189.0
IL,Illinois,2024,293220,1,0.0,189.0
IL,Illinois,2024,293359,1,0.0,189.0
IL,Illinois,2024,390290,1,100000.0,23091.1
KY,Kentucky,2024,903190,1,0.0,2640.02
MA,Massachusetts,2024,392350,1,0.0,0.0
MD,Maryland,2024,310420,2,0.0,4064.0160000000005
MD,Maryland,2024,382219,2,0.0,1911.0
NC,North Carolina,2024,340242,2,200000.0,46468.96875
NC,North Carolina,2024,340420,1,100000.0,24607.94140625
NJ,New Jersey,2024,281530,2,200.0,21157.077
NJ,New Jersey,2024,281700,11,0.0,11.0
NJ,New Jersey,2024,282739,2,125.0,7403.513999999999
NJ,New Jersey,2024,282760,2,1361.0,94066.602
NJ,New Jersey,2024,283090,1,8.0,1042.698
NJ,New Jersey,2024,283640,1,25.0,458.148
NJ,New Jersey,2024,283699,1,50.0,588.166
NJ,New Jersey,2024,283720,1,50.0,1360.331
NJ,New Jersey,2024,284170,3,200.0,22530.055999999997
NJ,New Jersey,2024,284290,1,150.0,1745.4229999999998
NJ,New Jersey,2024,285000,1,50.0,4329.997
NJ,New Jersey,2024,291540,1,50.0,1289.521
NJ,New Jersey,2024,292800,1,0.0,176.934
NJ,New Jersey,2024,310420,1,25.0,2900.153
NJ,New Jersey,2024,320411,1,0.0,1.0
NJ,New Jersey,2024,350300,1,5.0,1255.948
NJ,New Jersey,2024,392010,3,300000.0,72566.0859375
NJ,New Jersey,2024,790500,1,3.0,1298.348
NY,New York,2024,281122,31,565363.0,350176.051
NY,New York,2024,281830,1,499.0,2312.887
NY,New York,2024,291739,1,0.0,20.000000000000004
NY,New York,2024,391239,1,300.0,10076.197
NY,New York,2024,400260,1,2501573.0,2700332.369335816
NY,New York,2024,790390,1,55.0,2384.519
OH,Ohio,2024,220190,2,6361.0,20641.115
OH,Ohio,2024,220710,2,3286.0,11384.087
OH,Ohio,2024,271012,2,7464.0,57148.111999999994
OH,Ohio,2024,281119,4,16716.0,224894.49000000002
OH,Ohio,2024,282010,2,20.0,2282.6339999999996
OH,Ohio,2024,282570,1,10.0,2068.578
OH,Ohio,2024,282739,2,3.0,1280.844
OH,Ohio,2024,283410,1,3.0,515.638
OH,Ohio,2024,283429,3,61.0,2893.315
OH,Ohio,2024,290110,9,18733.0,121924.698
OH,Ohio,2024,290211,1,310.0,2665.107
OH,Ohio,2024,290312,1,1571.0,7543.564
OH,Ohio,2024,290721,1,1.0,202.83
OH,Ohio,2024,290722,1,25.0,1562.87
OH,Ohio,2024,290729,1,10.0,3473.484
OH,Ohio,2024,291212,1,2.0,392.077
OH,Ohio,2024,291411,1,165.0,3069.637
OH,Ohio,2024,291529,1,8.0,780.25
OH,Ohio,2024,291531,1,1995.0,12998.612999999998
OH,Ohio,2024,291829,2,15.0,1776.467
OH,Ohio,2024,293299,2,597.0,6974.812
OH,Ohio,2024,293980,1,1.0,1171.175
OH,Ohio,2024,320190,1,3.0,319.149
OH,Ohio,2024,320413,1,10.0,6067.229
OH,Ohio,2024,320710,5,0.0,136.68
OH,Ohio,2024,380210,1,0.0,1.0
OH,Ohio,2024,382219,2,843.0,28225.517999999996
OH,Ohio,2024,630710,1,0.0,50.0
OH,Ohio,2024,701090,1,1711.0,7192.817
OH,Ohio,2024,731029,2,7568.0,63302.243
OH,Ohio,2024,847990,1,0.0,15.0
PA,Pennsylvania,2024,210690,3,0.0,0.0
PA,Pennsylvania,2024,230990,2,0.0,0.0
PA,Pennsylvania,2024,270720,3,0.0,0.0
PA,Pennsylvania,2024,270740,1,0.0,0.0
PA,Pennsylvania,2024,271012,1,0.0,0.0
PA,Pennsylvania,2024,281310,2,0.0,0.0
PA,Pennsylvania,2024,282720,1,0.0,0.0
PA,Pennsylvania,2024,282890,1,0.0,0.0
PA,Pennsylvania,2024,285290,3,0.0,0.0
PA,Pennsylvania,2024,290110,1,0.0,0.0
PA,Pennsylvania,2024,290219,2,0.0,0.0
PA,Pennsylvania,2024,290244,2,0.0,0.0
PA,Pennsylvania,2024,290312,1,0.0,0.0
PA,Pennsylvania,2024,290319,5,0.0,0.0
PA,Pennsylvania,2024,290321,1,0.0,0.0
PA,Pennsylvania,2024,290322,1,0.0,0.0
PA,Pennsylvania,2024,290329,1,0.0,0.0
PA,Pennsylvania,2024,290369,1,0.0,0.0
PA,Pennsylvania,2024,290381,5,0.0,0.0
PA,Pennsylvania,2024,290382,1,0.0,0.0
PA,Pennsylvania,2024,290391,3,0.0,0.0
PA,Pennsylvania,2024,290393,1,0.0,0.0
PA,Pennsylvania,2024,290399,8,0.0,0.0
PA,Pennsylvania,2024,290532,1,0.0,0.0
PA,Pennsylvania,2024,290539,2,0.0,0.0
PA,Pennsylvania,2024,290549,5,0.0,0.0
PA,Pennsylvania,2024,290719,11,0.0,0.0
PA,Pennsylvania,2024,290723,6,0.0,0.0
PA,Pennsylvania,2024,290819,5,0.0,0.0
PA,Pennsylvania,2024,290919,3,0.0,0.0
PA,Pennsylvania,2024,291010,1,0.0,0.0
PA,Pennsylvania,2024,291040,1,0.0,0.0
PA,Pennsylvania,2024,291090,1,0.0,0.0
PA,Pennsylvania,2024,291241,1,0.0,0.0
PA,Pennsylvania,2024,291560,3,0.0,0.0
PA,Pennsylvania,2024,291570,1,0.0,0.0
PA,Pennsylvania,2024,291590,2,0.0,0.0
PA,Pennsylvania,2024,291620,7,0.0,0.0
PA,Pennsylvania,2024,291631,2,100000.0,0.0
PA,Pennsylvania,2024,291719,1,0.0,0.0
PA,Pennsylvania,2024,291734,1,0.0,0.0
PA,Pennsylvania,2024,291739,17,0.0,0.0
PA,Pennsylvania,2024,291899,3,0.0,0.0
PA,Pennsylvania,2024,291990,6,0.0,0.0
PA,Pennsylvania,2024,292011,4,0.0,0.0
PA,Pennsylvania,2024,292090,1,0.0,0.0
PA,Pennsylvania,2024,292129,1,0.0,0.0
PA,Pennsylvania,2024,292142,3,0.0,0.0
PA,Pennsylvania,2024,292151,1,0.0,0.0
PA,Pennsylvania,2024,292159,4,0.0,0.0
PA,Pennsylvania,2024,292219,2,0.0,0.0
PA,Pennsylvania,2024,292229,3,0.0,0.0
PA,Pennsylvania,2024,292249,1,0.0,0.0
PA,Pennsylvania,2024,292390,2,0.0,0.0
PA,Pennsylvania,2024,292419,2,0.0,0.0
PA,Pennsylvania,2024,292529,2,0.0,0.0
PA,Pennsylvania,2024,292690,2,0.0,0.0
PA,Pennsylvania,2024,292700,3,0.0,0.0
PA,Pennsylvania,2024,293090,6,0.0,0.0
PA,Pennsylvania,2024,293190,2,0.0,0.0
PA,Pennsylvania,2024,293212,1,0.0,0.0
PA,Pennsylvania,2024,293213,1,0.0,0.0
PA,Pennsylvania,2024,293299,3,0.0,0.0
PA,Pennsylvania,2024,293329,4,0.0,0.0
PA,Pennsylvania,2024,293339,7,0.0,0.0
PA,Pennsylvania,2024,293349,3,0.0,0.0
PA,Pennsylvania,2024,293359,3,0.0,0.0
PA,Pennsylvania,2024,293369,1,0.0,0.0
PA,Pennsylvania,2024,293399,21,0.0,0.0
PA,Pennsylvania,2024,293499,10,0.0,0.0
PA,Pennsylvania,2024,293590,1,0.0,0.0
PA,Pennsylvania,2024,293628,1,0.0,0.0
PA,Pennsylvania,2024,293629,1,0.0,0.0
PA,Pennsylvania,2024,293930,9,0.0,0.0
PA,Pennsylvania,2024,300490,1,0.0,0.0
PA,Pennsylvania,2024,330210,1,0.0,0.0
PA,Pennsylvania,2024,340290,1,0.0,0.0
PA,Pennsylvania,2024,380210,1,0.0,90.5
PA,Pennsylvania,2024,381190,1,0.0,0.0
PA,Pennsylvania,2024,382219,4,0.0,0.0
PA,Pennsylvania,2024,382499,15,0.0,0.0
PA,Pennsylvania,2024,390690,2,0.0,2.5
PA,Pennsylvania,2024,391190,5,0.0,0.0
PA,Pennsylvania,2024,400241,1,0.0,0.0
PA,Pennsylvania,2024,701090,2,0.0,6.2
PA,Pennsylvania,2024,854110,1,0.0,0.0
PA,Pennsylvania,2024,902790,6,0.0,0.0
SC,South Carolina,2024,291711,1,11725.0,4925.279
SC,South Carolina,2024,291814,1,10206.0,9483.2
SC,South Carolina,2024,382312,2,151775.0,239676.994
SC,South Carolina,2024,382313,1,74118.0,171795.021
SC,South Carolina,2024,382319,1,4491.0,10098.973
SC,South Carolina,2024,382499,1,4536.0,10200.986
TN,Tennessee,2024,291550,2,158667.0,179743.15
TN,Tennessee,2024,390599,1,0.0,1.0
TN,Tennessee,2024,392620,1,0.0,1.0
TN,Tennessee,2024,392690,1,0.0,1.0
TN,Tennessee,2024,401699,1,0.0,1.0
TN,Tennessee,2024,621010,2,0.0,2.0
TX,Texas,2024,140120,2,11000.0,8640.71484375
TX,Texas,2024,190120,4,400000.0,67945.556640625
TX,Texas,2024,190219,1,100000.0,12733.27734375
TX,Texas,2024,220190,3,3000.0,8960.633056640625
TX,Texas,2024,220210,1,100000.0,2616.677978515625
TX,Texas,2024,220300,4,400000.0,4577.061929882812
TX,Texas,2024,220422,7,700000.0,14819.742797851562
TX,Texas,2024,220830,25,2500000.0,53273.95533984375
TX,Texas,2024,220890,15,1003200.0,22154.1906796875
TX,Texas,2024,250100,2,20000.0,21731.267578125
TX,Texas,2024,270730,2,1367400.0,1630240.111
TX,Texas,2024,270750,24,2041710.0,2327471.722
TX,Texas,2024,271012,2,200000.0,9681.1669921875
TX,Texas,2024,271019,10,1000000.0,111580.99560546875
TX,Texas,2024,280610,17,7414.0,78512.28718769531
TX,Texas,2024,280700,7,4300.0,7723.6479987890625
TX,Texas,2024,280920,3,2100.0,8228.76505078125
TX,Texas,2024,281000,1,10.0,0.0
TX,Texas,2024,281420,8,6200.0,8180.79294046875
TX,Texas,2024,281511,8,15730.0,54051.136224477545
TX,Texas,2024,281520,1,100.0,737.36725
TX,Texas,2024,281830,1,100.0,238.23732
TX,Texas,2024,282760,2,20.0,308.91375999999997
TX,Texas,2024,282890,3,30000.0,23869.89453125
TX,Texas,2024,283010,1,100.0,4866.052
TX,Texas,2024,283210,1,10.0,113.60670471191406
TX,Texas,2024,283319,1,100.0,787.61475
TX,Texas,2024,283321,6,60.0,885.24795
TX,Texas,2024,283327,1,1000.0,0.0
TX,Texas,2024,283340,14,39200.0,96242.40243530273
TX,Texas,2024,283524,2,1010.0,3873.772776484375
TX,Texas,2024,283539,4,130.0,1534.17922
TX,Texas,2024,284321,1,10.0,113.60670471191406
TX,Texas,2024,290110,7,502000.0,43866.80187988281
TX,Texas,2024,290129,5,500000.0,71253.5009765625
TX,Texas,2024,290230,1,87407.0,111811.146
TX,Texas,2024,290244,17,1397157.0,1606771.234
TX,Texas,2024,290312,3,3000.0,10903.0478515625
TX,Texas,2024,290323,2,110.0,470.30011036132817
TX,Texas,2024,290410,1,10.0,209.87263
TX,Texas,2024,290511,1,100.0,162.99522
TX,Texas,2024,290512,19,97300.0,211276.7998428125
TX,Texas,2024,290514,10,1000000.0,81548.935546875
TX,Texas,2024,290532,5,500000.0,55164.53515625
TX,Texas,2024,290539,4,4000.0,17713.9404296875
TX,Texas,2024,290549,8,800000.0,76779.5810546875
TX,Texas,2024,290621,1,100.0,540.77057
TX,Texas,2024,291411,39,55920.0,122910.9693280664
TX,Texas,2024,291479,3,1200.0,3847.5264907226565
TX,Texas,2024,291521,6,1500.0,2539.2267644140625
TX,Texas,2024,291529,2,200.0,540.77057
TX,Texas,2024,291531,1,100.0,540.77057
TX,Texas,2024,291560,4,400000.0,53384.626953125
TX,Texas,2024,291631,1,100000.0,56472.9453125
TX,Texas,2024,291815,2,20.0,1017.4499439941407
TX,Texas,2024,292119,2,110.0,2405.152145385742
TX,Texas,2024,292121,3,210.0,4071.6141357421875
TX,Texas,2024,292219,6,5100.0,23653.60383671875
TX,Texas,2024,292249,2,2000.0,10716.27197265625
TX,Texas,2024,292320,6,24000.0,72394.396484375
TX,Texas,2024,292390,6,501000.0,98580.7392578125
TX,Texas,2024,292419,7,700000.0,79130.560546875
TX,Texas,2024,292690,5,2120.0,6783.83050015625
TX,Texas,2024,293090,2,200.0,2009.2306209375001
TX,Texas,2024,293299,1,0.0,15.0
TX,Texas,2024,293359,1,1000.0,3547.6103515625
TX,Texas,2024,293379,2,11000.0,25845.303955078125
TX,Texas,2024,293399,25,77200.0,262752.9335582812
TX,Texas,2024,310221,1,1000.0,2868.064208984375
TX,Texas,2024,320890,6,600000.0,96846.640625
TX,Texas,2024,320910,3,300000.0,27959.572265625
TX,Texas,2024,340239,15,1500000.0,551519.35546875
TX,Texas,2024,340242,44,4202000.0,1769746.3061523438
TX,Texas,2024,340290,1,100.0,390.838134765625
TX,Texas,2024,340319,1,100000.0,0.0
TX,Texas,2024,340420,3,111000.0,40452.160888671875
TX,Texas,2024,340490,12,1200000.0,565621.9453125
TX,Texas,2024,350790,1,1000.0,3968.310546875
TX,Texas,2024,380892,5,500000.0,143429.033203125
TX,Texas,2024,381129,2,200000.0,104260.3515625
TX,Texas,2024,381190,5,500000.0,255477.4609375
TX,Texas,2024,382219,1,10.0,279.05017
TX,Texas,2024,382319,1,100000.0,11468.046875
TX,Texas,2024,382499,18,904311.0,184914.8389960669
TX,Texas,2024,390290,1,100000.0,24112.78515625
TX,Texas,2024,390521,1,100000.0,0.0
TX,Texas,2024,390690,11,1100000.0,193660.271484375
TX,Texas,2024,390730,1,100000.0,0.0
TX,Texas,2024,390750,8,800000.0,229599.10546875
TX,Texas,2024,391190,2,200000.0,16728.1171875
TX,Texas,2024,392330,3,4255.0,31484.68
TX,Texas,2024,392410,18,1800000.0,972747.8359375
TX,Texas,2024,392490,5,500000.0,345171.71875
TX,Texas,2024,401180,12,1200000.0,1636359.0
TX,Texas,2024,401699,1,0.0,620.0
TX,Texas,2024,441510,6,600000.0,77889.3212890625
TX,Texas,2024,480620,3,300000.0,110026.98046875
TX,Texas,2024,630900,1,100000.0,7712.16064453125
TX,Texas,2024,681591,2,200000.0,3191.628
TX,Texas,2024,691200,2,200000.0,33593.70703125
TX,Texas,2024,731010,69,6900000.0,16764165.1875
TX,Texas,2024,731029,1,100000.0,188654.140625
TX,Texas,2024,731100,4,6490.0,14661.577000000001
TX,Texas,2024,732690,8,501249.0,3043774.6955
TX,Texas,2024,820551,2,110.0,239.4931
TX,Texas,2024,841981,1,100000.0,944658.875
TX,Texas,2024,842119,1,2100.0,30000.0
TX,Texas,2024,843149,1,100000.0,2619831.0
TX,Texas,2024,847910,10,1000000.0,26000000.0
TX,Texas,2024,860900,2,200000.0,1688779.625
TX,Texas,2024,871639,5,500000.0,54768036.0
TX,Texas,2024,940161,1,403.0,26925.53
TX,Texas,2024,940360,1,100000.0,138530.453125
TX,Texas,2024,940490,1,403.0,2024.48
WA,Washington,2024,170230,1,100.0,0.0
WA,Washington,2024,220190,4,4000.0,13434.021240234375
WA,Washington,2024,220890,1,1000.0,7810.16650390625
WA,Washington,2024,280610,2,1100.0,0.0
WA,Washington,2024,280920,1,1000.0,6032.36572265625
WA,Washington,2024,281420,2,1100.0,280.82476806640625
WA,Washington,2024,281511,4,130.0,1074.839225769043
WA,Washington,2024,281520,1,10.0,115.8331069946289
WA,Washington,2024,282760,1,10.0,341.24432373046875
WA,Washington,2024,283210,1,10.0,114.8835906982422
WA,Washington,2024,283321,2,110.0,347.9073791503906
WA,Washington,2024,283340,5,14000.0,25379.631713867188
WA,Washington,2024,283524,4,1210.0,4946.523651123047
WA,Washington,2024,283531,1,1000.0,3697.366455078125
WA,Washington,2024,290110,1,1000.0,1819.8734130859375
WA,Washington,2024,290312,2,1100.0,6354.382263183594
WA,Washington,2024,290410,3,12.0,742.5411376953125
WA,Washington,2024,290512,16,40300.0,92951.50817871094
WA,Washington,2024,290513,1,100.0,0.0
WA,Washington,2024,290549,1,10000.0,6906.84423828125
WA,Washington,2024,291411,15,29310.0,105810.02317047119
WA,Washington,2024,291521,2,200.0,1213.696044921875
WA,Washington,2024,291529,1,100.0,280.82476806640625
WA,Washington,2024,291531,2,200.0,299.59521484375
WA,Washington,2024,292119,4,130.0,2767.752456665039
WA,Washington,2024,292121,3,30.0,902.4313812255859
WA,Washington,2024,292219,8,15200.0,129760.73266601562
WA,Washington,2024,292690,3,12000.0,34008.83203125
WA,Washington,2024,293379,1,10000.0,24144.064453125
WA,Washington,2024,293399,3,12000.0,13279.1806640625
WA,Washington,2024,293627,1,10.0,5193.3984375
WA,Washington,2024,310210,1,10.0,118.90502166748048
WA,Washington,2024,340420,2,11000.0,20861.535400390625
WA,Washington,2024,382499,2,1001.0,2435.2115936279297
WA,Washington,2024,392350,7,2860.0,66626.592
WA,Washington,2024,482370,1,1484.0,10942.992
WA,Washington,2024,701090,8,10533.0,46501.890999999996
WI,Wisconsin,2024,110813,1,60.0,4473.559
WI,Wisconsin,2024,281111,1,920.0,11083.984
WI,Wisconsin,2024,330210,2,0.0,14.5
WY,Wyoming,2024,842121,1,865.0,33739.31
CA,California,2025,170290,3,0.0,13389.765
CA,California,2025,250100,1,0.0,1442.87
CA,California,2025,250700,1,3.0,491.888
CA,California,2025,251990,1,12.0,5163.625
CA,California,2025,271019,1,0.0,1970.196
CA,California,2025,271290,1,0.0,1.105
CA,California,2025,281520,1,0.0,0.0
CA,California,2025,282510,1,0.0,295.027
CA,California,2025,282720,1,0.0,131.633
CA,California,2025,282739,1,0.0,0.0
CA,California,2025,283210,4,0.0,922.3679999999999
CA,California,2025,283220,2,0.0,245.738
CA,California,2025,283329,2,0.0,2898.996
CA,California,2025,283522,2,0.0,612.316
CA,California,2025,283640,1,0.0,302.708
CA,California,2025,290110,1,0.0,673.374
CA,California,2025,290613,1,0.0,509.6170000000001
CA,California,2025,290719,2,0.0,2.22
